ID,Gender,Age,Region_Code,Occupation,Channel_Code,Vintage,Credit_Product,Avg_Account_Balance,Is_Active
1208,0,80,34,1,1,73,0,557487,0
65466,0,34,34,2,0,31,0,2034851,0
65892,1,31,27,1,0,19,0,1241692,1
102963,0,27,4,2,0,31,0,1338088,0
26431,1,69,18,1,2,61,1,914635,1
96298,0,31,33,2,0,19,0,847555,1
29491,1,48,4,3,1,92,0,1634858,0
88041,1,50,4,3,2,122,0,5702372,0
76644,1,30,31,2,0,31,0,1522256,0
69094,1,28,18,3,0,27,0,441395,0
83105,0,29,1,3,1,27,0,852878,1
33682,1,26,18,2,0,8,0,1494666,1
36001,0,29,13,2,0,15,0,564482,1
16879,1,76,34,1,2,93,1,1587564,1
98481,0,36,7,3,1,51,1,1141558,0
21343,1,50,24,1,2,81,0,533679,1
92838,1,70,9,1,1,91,0,534178,1
52848,1,45,33,3,3,14,0,922671,1
64910,0,28,25,2,0,25,0,146565,1
22281,0,27,31,2,0,20,0,630075,0
28690,0,70,34,1,0,38,1,771674,0
99219,1,45,18,3,2,25,1,1280959,1
54558,0,28,30,1,0,21,0,717384,0
18562,0,27,10,2,0,15,0,204806,1
19528,1,58,4,1,1,75,1,797208,1
84199,0,26,30,1,0,25,1,1053350,0
57830,0,55,34,3,2,19,1,946070,0
39393,1,49,4,2,2,69,0,2529406,0
9119,0,34,20,2,0,32,1,474886,0
3616,1,61,18,3,2,57,0,3490731,1
55077,0,29,0,1,0,25,0,870633,0
57161,1,56,33,3,1,104,1,1670699,1
34774,0,37,4,3,1,13,0,1042296,1
78285,1,55,33,3,1,51,0,2780190,1
87794,0,27,27,2,0,32,0,3058315,0
36572,1,29,4,2,0,25,0,546824,0
4709,0,29,18,3,1,32,0,993809,1
88077,1,29,4,1,0,31,0,1202772,1
2961,0,51,18,3,2,97,1,1687181,1
82513,0,47,29,3,1,99,0,993364,1
100182,1,28,16,2,0,20,0,884731,0
29449,1,62,33,1,2,97,0,692695,1
104714,1,27,4,2,0,15,0,1107133,0
29476,1,48,27,3,1,86,1,1024220,1
100370,1,24,9,1,0,13,0,294981,0
4674,1,55,18,3,2,93,1,1327114,0
30762,0,42,18,3,1,31,0,1293196,0
68734,1,46,33,2,1,85,1,3233521,0
79246,0,53,33,3,2,43,1,1101419,0
19123,1,32,23,2,0,20,0,560077,0
90632,1,65,5,1,2,91,1,1063487,1
95882,1,52,27,3,1,63,0,1210453,1
100478,0,51,31,3,2,50,1,928456,0
18174,0,26,26,2,0,15,0,453196,0
6584,0,28,25,2,0,31,0,1945495,1
14680,1,46,3,3,2,45,0,1140027,0
25386,1,30,22,1,0,13,0,239107,0
48382,0,72,33,1,2,92,0,6745301,1
20285,1,35,30,1,1,15,1,839928,0
31512,0,28,4,2,0,33,0,1581966,0
20239,1,46,4,3,2,33,1,1583550,0
69615,0,28,3,2,0,33,0,1743981,1
44421,0,33,29,1,0,31,1,774602,0
28396,0,59,4,3,2,67,0,4190333,0
15550,0,72,33,1,1,67,1,1466693,0
60252,1,30,31,1,0,31,1,893479,0
58501,1,27,4,2,0,20,0,610264,1
1022,1,52,18,3,2,105,0,1666587,1
103779,1,40,26,3,1,37,1,4347801,1
76230,0,29,27,2,0,25,0,566680,0
99345,1,40,33,3,1,57,0,1660740,1
27207,0,56,23,3,1,73,0,1136360,0
34593,1,29,9,2,0,21,0,493362,0
39788,1,60,33,3,1,109,1,1099025,0
20233,1,32,18,2,0,33,0,6332750,0
25419,1,42,18,3,1,19,0,1075298,0
17220,0,60,34,3,1,68,1,1172610,0
19172,1,28,29,2,0,13,0,990694,0
35594,1,27,22,2,0,13,0,697528,0
49909,0,33,12,1,0,32,0,880316,0
26638,1,27,4,1,0,26,0,581054,0
87432,0,28,34,2,0,14,0,1183059,1
39035,0,30,27,2,0,27,0,1070785,0
7805,1,32,32,2,2,14,0,813282,1
105040,0,57,0,3,1,20,1,515915,0
40284,1,51,4,3,1,87,0,1518420,1
42187,1,40,18,3,2,14,1,1155113,0
15745,0,66,34,1,2,111,0,972307,0
86848,0,27,20,2,0,14,0,1101179,0
90568,1,62,33,1,2,73,0,3107239,1
32240,1,27,33,3,0,19,0,1270581,1
94929,1,58,27,3,0,7,0,1028920,0
17839,0,30,3,3,2,37,0,1526652,1
32213,0,30,4,2,0,27,0,544243,0
39777,0,28,34,2,0,32,1,1268152,0
36100,0,84,2,1,1,33,0,949363,0
96574,1,25,11,2,0,14,0,1350236,0
38916,0,27,33,1,0,13,0,1906486,1
93627,1,58,32,3,2,49,1,496744,0
92293,0,28,33,2,0,19,0,546121,1
51685,1,33,18,2,0,20,0,2146377,0
69622,0,59,4,3,0,27,0,865703,0
91595,0,29,13,3,0,19,0,739776,0
24741,1,48,27,1,1,13,1,552894,1
33957,0,46,34,3,0,33,0,721024,1
97999,0,31,8,2,0,27,0,1826778,0
2757,0,47,34,3,1,61,1,4088161,1
63615,1,66,34,1,1,55,1,1664041,0
88161,1,54,33,3,1,87,0,2135430,0
56671,1,47,31,3,2,31,0,1048927,0
78490,1,51,18,3,1,33,0,1332970,1
80003,1,43,19,3,1,50,0,1004071,1
1017,1,27,30,2,0,14,0,526648,0
60150,0,52,11,3,1,69,0,1200129,1
79810,1,49,18,3,1,19,1,919726,0
47856,0,33,14,2,0,26,1,358937,0
23203,1,56,18,3,1,92,0,1176143,1
76205,1,53,30,3,2,93,1,445614,0
47446,1,29,20,1,0,32,0,462212,0
74642,1,48,24,3,2,33,0,2026752,1
50723,0,55,33,3,2,121,1,1296569,1
94218,1,37,19,2,0,26,0,822182,1
7398,1,26,19,2,0,14,0,644991,0
35457,0,52,34,1,1,50,0,1232480,0
71513,1,31,20,2,0,26,1,449423,0
94910,0,64,18,2,2,93,1,2006950,0
102404,0,29,28,2,0,20,0,331391,0
4004,1,45,3,3,2,73,0,1062588,1
66906,0,37,26,3,1,51,0,476710,0
42580,0,80,33,1,1,79,0,940382,0
62401,0,52,33,3,1,91,1,920331,1
29849,0,62,4,1,2,37,0,645045,1
21928,1,57,4,3,2,25,0,1065846,0
23789,0,28,11,3,0,19,0,1163381,0
4038,1,62,4,1,2,128,1,595970,0
81668,1,43,19,3,3,14,0,1846732,1
61208,0,30,14,2,0,33,0,570329,0
845,1,40,27,1,0,26,0,708101,0
3959,0,33,18,2,0,19,0,570685,0
59851,0,28,30,2,0,21,0,724922,0
10692,0,28,24,2,0,21,0,895135,0
6737,1,30,9,2,0,26,1,679087,0
13161,1,30,8,2,0,27,1,1170545,0
45203,0,31,33,2,0,21,0,689741,1
60560,1,55,18,3,2,92,1,880014,1
6462,0,82,26,1,1,26,0,3433602,0
61729,1,27,18,2,0,15,0,569368,1
43312,1,49,4,3,1,32,1,991264,0
104479,0,37,1,1,1,62,0,186846,1
96012,1,25,32,2,0,14,0,1190588,0
34999,0,24,25,2,0,14,0,905094,0
81133,1,53,4,2,1,93,0,2357966,0
3632,1,56,23,3,1,14,0,1854466,0
20742,1,56,18,3,1,98,0,789625,1
99677,0,77,4,1,1,93,0,790498,0
16093,1,29,3,2,0,21,0,1922569,0
48757,0,39,4,3,0,21,0,476274,0
75959,0,31,7,2,0,27,0,617571,0
94976,1,56,23,3,1,69,0,1234821,1
1078,1,57,34,3,2,105,1,1337144,1
62300,1,84,34,1,2,128,0,1604581,1
15593,0,38,34,2,0,27,0,683644,0
60345,1,40,14,2,2,50,0,907711,1
96779,0,26,4,2,1,20,0,956910,0
12024,0,32,33,2,1,20,0,4204244,1
37302,0,26,33,2,0,15,0,1061084,0
85607,1,36,33,2,1,31,1,1345760,1
96449,1,44,34,3,1,33,0,2036453,1
62449,0,27,20,2,0,21,0,991602,0
83523,0,27,11,2,0,21,0,1206145,0
66893,0,50,33,3,2,87,1,5325768,0
11113,0,37,34,2,0,33,1,2529540,0
82428,1,58,3,3,2,86,1,811733,1
69234,1,47,27,3,2,85,1,1634093,0
6495,0,28,33,2,0,33,0,827059,0
3733,0,29,10,1,0,31,0,1255620,1
22308,0,40,33,1,1,86,0,3495786,0
83071,1,49,4,1,1,49,0,1540323,0
73079,0,56,33,3,1,21,0,1396098,1
46048,0,53,4,3,1,61,0,729978,1
37059,0,27,2,1,0,13,0,269678,0
82605,1,34,27,3,1,20,0,1566533,0
20982,0,28,27,2,0,15,0,501568,0
64331,0,46,33,3,1,80,0,1627115,1
14744,0,27,11,2,0,15,0,909072,0
22382,1,46,24,3,1,26,0,1154632,0
58515,0,29,9,2,0,33,0,366306,0
60707,1,43,4,3,1,63,0,2096840,1
12520,0,37,1,2,0,26,0,270853,0
95993,1,54,18,3,1,44,1,990258,0
100083,1,52,33,3,2,116,0,609569,0
95369,1,85,33,1,2,122,0,1717655,1
56207,0,31,7,2,0,27,0,415140,0
2510,0,56,34,3,2,109,0,3227504,1
17723,1,34,14,2,0,32,0,576728,0
104110,1,48,24,3,1,55,1,919663,0
27728,1,30,29,2,0,13,0,377947,1
95820,0,25,4,2,0,21,1,664029,0
55537,0,48,34,1,2,115,0,2846629,0
17832,1,30,14,1,0,19,0,449361,0
104583,0,28,24,1,0,15,0,1004445,1
11993,1,58,33,3,2,117,1,414695,0
50544,1,46,1,3,1,26,0,391831,0
9959,1,29,29,1,0,32,1,437942,1
33590,0,39,4,3,3,14,1,1012312,0
31018,0,28,20,2,0,20,0,502538,0
36979,0,46,33,3,2,51,0,466324,0
101183,1,50,18,3,2,67,0,1180976,1
14181,0,78,15,1,1,49,0,1041745,0
3429,1,32,7,3,1,32,0,599379,0
81111,0,29,15,2,0,19,1,541137,0
32380,1,35,18,2,0,25,0,1242057,1
2144,1,25,18,2,0,13,0,2170683,0
62563,0,27,18,2,0,21,0,1215802,1
30380,1,31,29,3,0,20,1,497972,0
48181,1,27,19,2,0,14,0,596015,0
17566,1,78,18,1,2,116,0,2888575,1
4099,0,25,32,1,0,21,0,691414,1
56670,1,50,33,1,2,49,0,455582,0
60367,0,63,4,1,2,116,0,1068338,1
12942,1,28,2,2,0,19,0,579576,0
69367,0,65,25,1,2,49,1,1189431,0
18595,0,33,14,2,0,20,0,667411,0
57930,1,26,13,2,0,19,0,632131,0
48668,1,67,33,1,2,13,0,1407437,1
95737,0,37,33,3,1,69,0,931126,1
83261,1,67,30,1,2,111,0,1955935,0
58275,0,33,20,1,0,20,0,1117217,0
37454,1,46,33,3,2,57,0,1436299,1
18062,1,38,33,3,2,15,1,936511,0
17017,0,30,6,2,0,25,0,735059,0
77944,0,63,27,1,2,87,1,776925,0
2878,1,53,13,1,2,87,1,770668,0
5918,1,41,33,3,2,15,1,1045536,0
564,1,61,27,3,2,110,0,603891,0
84489,1,50,1,3,0,31,1,206969,0
68791,0,36,7,1,0,14,0,1117101,0
104558,0,43,22,3,3,15,1,473382,0
82481,0,25,18,2,0,14,1,2342266,0
53065,0,70,33,1,0,43,1,6023920,0
33330,1,78,18,1,0,49,0,2224101,0
41960,0,41,18,3,1,15,1,1524383,0
56578,1,47,15,3,3,15,1,522697,1
72685,0,67,33,1,0,50,1,1026205,0
75021,0,57,33,3,0,14,1,1904573,0
59174,0,34,29,3,1,19,0,558279,1
98786,0,79,34,1,1,73,0,2481738,1
82920,1,55,25,3,0,33,1,1610170,1
75074,0,27,20,2,0,27,0,645223,0
28790,0,36,24,2,1,26,1,790391,1
24674,1,79,33,1,1,74,0,717001,0
22335,0,42,25,3,1,19,0,426292,1
12560,1,58,33,3,2,21,0,1243347,0
2041,1,30,26,1,0,21,0,2010465,0
16702,1,54,31,3,1,73,1,750350,1
61731,0,26,17,2,0,15,0,2266144,0
32841,1,46,33,3,2,21,0,1231128,0
31741,1,29,16,2,0,25,0,541885,0
2319,1,47,18,3,0,8,1,2074047,1
6980,1,43,34,0,2,63,1,2473559,0
51381,1,55,4,3,2,56,0,404594,1
56825,0,54,34,3,1,86,0,2190601,1
47317,1,51,23,1,1,33,1,1121204,0
79102,0,26,20,1,0,15,0,643372,0
67482,0,27,33,2,0,14,1,945215,0
47757,0,81,7,1,2,116,0,1987993,1
102933,0,28,25,2,0,19,1,499049,0
96463,1,53,18,3,1,98,0,416600,0
81814,1,58,34,1,2,109,0,884553,1
84507,0,57,33,3,1,85,0,1962574,0
42916,1,75,33,1,0,13,1,2146341,0
64660,1,28,27,3,0,21,0,293530,1
7470,0,46,27,3,2,80,0,1019940,0
79397,0,27,24,2,0,13,1,1111939,0
33547,0,75,29,1,0,14,0,504986,0
37368,1,28,4,2,0,26,0,649833,0
82584,1,75,24,1,2,129,1,1226731,0
82031,1,27,20,1,0,21,0,365451,0
27235,1,29,9,2,0,26,1,385352,0
9427,1,47,18,3,1,56,0,997965,1
8561,0,26,21,2,0,14,0,898908,0
56137,1,49,26,3,2,81,1,717055,0
83950,0,28,20,2,0,19,0,516297,0
1106,0,30,13,2,0,27,0,737658,0
81116,0,32,21,2,0,27,0,698338,0
3773,0,36,19,2,0,33,0,761368,0
11648,0,53,2,3,1,73,0,991415,0
23368,1,28,30,2,0,20,0,276861,0
5803,0,72,34,1,2,51,1,856055,1
78344,1,61,27,1,2,92,1,1674775,1
97934,0,32,25,2,0,20,0,849309,0
34768,0,29,27,3,0,32,0,559204,0
27031,1,48,27,3,1,75,1,322571,0
2008,1,49,19,3,2,116,1,6336105,0
2590,0,26,30,1,0,20,0,578686,0
68920,1,45,18,3,2,98,0,1255941,1
87924,0,40,34,3,2,50,0,1428218,1
71229,0,30,28,2,2,21,0,1496196,0
57090,1,32,6,2,0,20,0,320907,0
55745,1,35,33,2,0,26,0,1331066,0
42135,0,31,11,1,0,31,0,973401,0
39007,0,40,33,1,0,20,0,310983,0
8509,1,63,34,1,1,62,0,2982763,0
49012,0,57,30,1,1,105,0,693158,1
24752,1,33,3,2,0,27,0,834900,0
91561,1,53,8,3,1,20,1,881233,0
63541,1,28,22,1,0,13,0,809428,0
63280,0,37,23,3,0,20,0,707096,0
83225,0,30,7,2,0,20,0,622652,0
28925,0,48,33,3,2,21,1,2853518,1
99477,0,54,27,3,1,39,0,530653,1
37238,1,25,9,2,0,15,0,344981,0
39764,1,38,20,2,1,20,1,849273,0
96116,1,29,34,2,0,14,0,3383628,1
12254,1,46,33,3,1,15,0,1625157,1
36605,0,29,25,2,0,25,1,1227808,0
102449,1,76,19,1,0,27,0,822182,1
48954,0,52,18,3,1,79,0,1110372,0
70590,1,27,13,2,0,20,0,624931,0
44789,1,47,8,3,1,56,0,574904,1
7627,0,38,5,3,1,13,0,435548,0
2483,1,56,18,1,2,81,0,3877204,0
74586,1,56,30,3,2,104,1,656419,0
98998,0,30,11,2,0,31,0,2263198,1
94626,1,27,30,2,0,27,1,1756584,0
101492,1,80,1,1,1,85,0,338627,1
90581,0,28,16,2,0,19,0,785425,0
81285,1,51,10,3,2,117,0,1504037,0
64550,1,67,33,1,1,26,1,632549,0
70624,0,57,2,3,2,92,0,451221,1
3005,0,57,4,3,2,85,1,952914,1
54215,1,35,24,3,2,19,0,552262,1
53508,0,27,2,1,0,14,0,812080,1
105250,1,74,18,1,1,63,1,419341,0
59326,1,28,4,2,0,32,1,1431146,0
74411,1,54,27,3,1,26,1,4837123,1
12924,1,55,27,3,2,44,1,719298,0
10408,0,78,34,1,1,74,0,503829,0
16226,1,35,11,3,1,38,0,771015,1
13629,1,29,4,1,0,14,0,670036,1
6544,1,29,4,2,0,26,1,1355754,1
55119,1,24,18,2,0,13,0,1170973,1
95565,0,43,33,3,0,26,0,1266060,0
66791,0,49,27,3,2,91,1,407370,0
54521,0,57,31,3,0,33,1,2064159,0
70534,1,48,33,3,1,91,1,640924,0
17225,1,66,4,1,2,123,0,2719083,0
62425,1,56,4,3,2,81,1,640292,0
10759,0,30,33,3,0,21,0,2063669,1
41940,0,31,7,2,0,19,0,1071408,0
12388,1,50,33,3,2,92,0,405466,1
21554,0,67,22,1,2,91,1,379914,0
3285,0,28,4,2,0,26,0,3632001,0
25182,1,31,2,1,0,25,0,385129,0
78232,1,62,27,1,1,25,0,488129,1
73748,0,30,19,2,0,21,0,3306234,0
65539,0,29,31,2,0,21,1,913549,0
64844,0,28,30,1,0,19,0,387425,1
62578,1,46,22,3,2,57,0,707719,1
37776,1,46,4,3,1,15,0,708431,1
81159,0,41,32,3,1,27,0,853412,1
70487,1,63,33,2,2,93,1,994566,0
47597,0,30,25,1,0,14,0,945384,0
83218,0,53,18,1,1,80,1,1565412,0
87490,0,50,18,0,2,91,1,1409243,0
47031,1,60,33,3,2,27,1,397625,0
29931,0,77,10,1,1,61,0,982399,1
13065,0,40,18,3,1,87,1,2309140,0
95470,1,27,22,3,0,26,0,992910,0
63995,1,70,18,1,1,97,0,3384981,1
62347,0,28,7,2,0,33,0,1160373,0
17985,1,27,4,2,0,26,0,463583,0
43499,0,35,2,1,0,27,0,385832,0
84849,1,62,27,1,2,122,1,1532704,1
60013,1,54,34,1,1,87,1,1593367,0
65833,1,58,8,3,2,74,0,1049452,0
28301,1,26,4,2,0,19,0,1882154,0
36162,0,32,20,1,0,26,0,641885,0
23300,1,56,15,3,2,51,0,150187,1
8093,1,36,3,3,1,19,1,807906,1
67680,1,49,4,3,1,98,0,1148384,0
26863,0,35,4,2,1,75,1,523400,1
11635,0,59,18,3,1,87,0,3205788,1
77175,1,42,33,3,2,21,0,902397,1
25372,1,50,4,3,2,57,0,881518,0
50683,0,30,2,2,0,33,0,508190,0
75592,0,30,18,1,0,13,0,3031882,1
69754,1,27,7,2,0,15,1,441279,1
66203,1,76,22,1,1,62,0,1626608,0
58917,1,49,33,3,2,99,1,448426,0
13162,1,47,29,3,2,81,1,668096,0
32285,1,30,11,2,0,31,0,726871,0
6037,1,28,33,2,0,21,0,941646,1
31335,1,59,27,3,2,80,0,1033841,1
99586,1,26,33,2,0,15,1,1932296,0
48468,0,47,19,1,0,32,0,425606,1
52552,1,28,2,1,0,21,1,398114,0
7778,1,26,10,2,0,15,1,937766,0
20919,1,33,18,2,0,25,0,1742976,0
59630,0,50,4,3,2,67,0,748970,0
98722,1,35,11,1,0,32,0,971586,0
65994,0,33,24,2,0,27,0,874353,0
73365,0,66,18,1,1,56,0,653936,0
90689,0,27,11,2,0,19,0,992830,0
56134,1,33,4,2,0,25,0,1125502,0
53819,1,27,34,2,0,21,0,964270,1
7734,0,25,22,2,0,13,0,1119620,0
14693,1,29,2,2,0,33,1,617241,0
12515,1,27,33,1,0,15,0,1400610,0
5220,0,34,18,2,2,57,1,2203978,1
75261,1,34,22,2,0,25,0,503784,0
11072,0,29,20,2,0,31,1,942207,0
38254,0,27,4,2,0,15,0,5931262,1
55601,0,31,1,2,0,31,1,1932732,0
77706,0,32,33,2,0,14,0,1029178,0
49348,1,51,20,3,2,50,1,1243303,0
101495,0,32,4,1,0,25,0,1088665,0
89223,1,54,4,3,1,81,1,994637,0
96021,0,33,27,2,0,21,0,1948103,0
68175,0,27,27,2,0,14,0,824825,0
70855,0,25,1,2,0,13,0,925902,0
43608,0,25,6,1,0,21,0,699370,0
29152,1,30,11,2,0,33,0,1124221,0
3982,1,73,18,1,1,25,0,646371,0
15216,1,63,33,2,2,121,0,734169,1
82938,0,33,18,3,2,45,0,2712684,0
7126,1,59,18,3,1,87,0,5122047,1
83595,1,39,20,1,0,20,0,1000297,0
57063,1,60,18,1,2,104,1,1657616,1
104772,1,77,25,1,1,31,1,1035283,1
77523,1,50,27,3,2,80,0,1383602,0
17190,0,30,4,2,0,27,0,2068244,0
68400,1,30,21,3,0,25,1,1027772,1
59926,1,81,4,1,1,93,0,984277,0
79946,0,30,34,3,1,31,1,644644,0
85959,1,63,25,1,2,85,0,1196373,1
65137,1,28,32,2,0,15,0,1185391,1
93849,0,42,4,3,2,20,1,1410480,0
43118,1,61,7,3,2,55,1,1793821,0
79131,1,46,30,3,2,109,1,1145527,1
88532,0,51,30,3,1,55,1,346913,0
70758,1,34,23,2,3,14,0,678393,1
58992,1,53,19,1,1,69,0,1020838,0
63954,1,44,4,3,1,21,0,992634,0
68376,0,76,11,1,0,27,0,1236414,1
59601,0,28,11,2,0,33,1,736466,0
17933,0,28,11,3,0,26,1,613316,0
72233,0,30,20,1,0,25,0,300205,0
82603,0,31,34,3,0,32,0,5123827,0
44107,1,50,18,3,1,33,1,2077224,1
92993,1,63,30,1,2,85,1,690595,0
12199,0,29,6,1,0,25,0,754248,0
69518,1,67,33,1,2,61,1,874816,0
93671,1,67,4,1,2,62,0,1241247,0
80422,1,71,18,1,2,115,0,1575656,1
89415,0,41,34,3,1,73,0,1107596,1
83831,0,46,4,3,0,27,0,3992887,0
66581,0,24,7,2,0,9,0,330439,1
18323,1,25,4,2,0,19,0,4716314,0
96215,0,30,7,1,0,31,1,287176,0
86012,0,26,33,2,0,25,0,1460418,0
38525,1,75,29,1,2,92,1,624103,1
63718,0,45,22,1,1,26,0,3463150,1
6949,0,79,4,1,2,63,0,694217,1
95589,0,36,24,2,0,20,0,573071,0
9354,0,55,33,1,0,93,0,983280,1
89690,0,44,18,3,0,43,1,823614,0
49933,1,47,33,3,0,39,1,2021083,0
9148,1,45,33,3,1,85,1,2289115,1
20755,1,28,19,2,0,26,0,3422806,0
44404,0,28,18,2,0,32,0,5731217,0
92093,1,30,20,2,0,31,0,623275,0
56992,1,60,33,3,2,97,0,803572,1
8215,0,51,34,3,1,91,0,512924,1
29804,1,57,18,3,2,55,1,642491,0
94952,1,61,18,3,2,91,0,4357555,0
99800,1,47,30,0,2,21,1,310218,0
4452,0,34,34,3,0,49,0,3081838,1
23342,0,41,33,3,2,43,0,734161,1
61714,0,29,4,2,0,32,0,1197833,1
73047,1,53,27,3,2,116,0,674370,1
79516,1,27,33,2,0,21,0,3751652,1
71384,1,64,18,1,2,85,0,1755035,1
44922,0,26,21,2,0,21,1,373986,0
42298,1,26,5,2,0,19,1,922663,0
77281,1,62,6,1,1,110,0,404398,0
32733,0,35,33,3,0,19,0,1258344,1
29176,1,71,32,1,2,92,0,454968,1
61261,1,67,27,1,2,103,0,1504749,0
73504,0,56,18,3,2,32,0,908449,0
83816,1,33,20,2,0,15,0,204993,0
42131,0,29,20,1,0,33,0,594083,0
100514,0,59,18,1,1,51,1,1624944,0
83201,0,28,4,2,2,20,0,988362,1
32801,1,62,1,1,1,56,1,1363195,0
73739,1,41,12,3,1,25,0,724611,1
21629,1,49,27,3,1,33,1,802904,1
85398,1,53,24,0,1,91,1,1102781,1
52050,1,46,1,3,1,37,0,737222,1
48728,0,59,33,3,2,109,0,1914995,1
72134,0,27,27,2,0,26,0,1333317,0
58119,0,82,3,1,2,99,1,4185011,1
59883,0,32,18,2,0,20,0,434498,1
200,1,50,18,1,2,110,0,1796109,1
78033,0,34,32,1,0,25,0,1390829,0
34526,1,25,18,2,0,14,0,1855792,0
53114,0,54,5,1,2,80,0,509480,1
22769,0,26,4,1,0,20,0,696015,0
11419,1,45,33,3,2,26,0,1656743,0
73539,1,61,31,3,1,57,0,1463943,0
31898,0,62,18,1,1,55,1,4494820,0
89623,1,71,33,1,2,87,0,1099025,0
473,0,35,0,2,0,13,1,638023,0
77541,1,29,10,2,0,31,0,981340,0
35561,1,51,4,3,1,99,1,997565,1
22719,0,45,7,3,1,13,0,655689,1
79708,0,74,18,1,2,105,0,1101125,0
65917,1,70,4,1,1,97,0,1134536,1
86366,0,47,33,3,2,117,1,1880000,0
72835,0,57,1,1,2,87,0,403152,1
24714,0,49,33,3,2,123,0,6448432,0
82748,0,25,33,1,0,13,0,575349,1
49203,1,66,31,1,2,122,0,819316,1
83242,0,58,22,3,1,57,0,976748,1
11147,1,25,19,2,0,21,0,1162865,0
90373,0,32,25,2,0,32,0,718381,0
35526,0,56,33,3,2,45,1,729257,0
76869,1,26,19,2,0,20,0,779818,0
92009,1,41,18,3,2,31,0,1752810,1
46012,0,34,25,1,0,14,0,704960,0
26625,1,53,18,3,2,79,0,1068961,0
44168,1,44,7,3,1,97,0,247046,1
40793,0,45,4,3,0,25,0,1144370,0
7097,1,56,18,2,2,85,1,1789095,0
22223,1,41,23,3,2,39,0,1120661,1
102067,1,49,32,3,1,75,0,1055308,0
8515,0,29,33,3,2,15,0,1555497,1
36948,0,50,18,3,1,37,1,1710838,1
45022,0,35,22,2,2,55,0,2835121,1
1857,0,81,34,1,2,98,1,891228,0
97479,0,29,7,2,0,33,1,729577,0
72274,0,28,19,2,0,32,1,1159945,0
15175,1,56,8,1,2,122,1,1069041,1
80544,0,29,18,2,1,21,1,1026810,1
26978,1,27,18,1,0,26,0,623382,1
81491,0,70,33,1,2,20,0,1659956,0
20050,1,62,18,1,2,93,0,1825888,1
90546,0,42,33,3,1,26,0,975573,1
100564,1,55,20,3,1,33,0,559445,1
72078,1,25,32,2,0,21,0,773027,0
82437,1,55,4,3,1,49,0,1626323,1
87416,1,54,21,3,1,25,0,706695,1
50468,1,50,34,3,2,87,1,966166,1
104661,0,34,19,3,0,25,0,1150022,0
12641,1,47,18,3,1,91,0,907346,0
64584,1,35,33,3,1,63,0,2382975,1
92183,0,63,22,1,1,19,1,921835,1
77489,1,28,20,1,0,21,0,512773,0
73303,0,28,18,2,0,26,0,3046897,0
44191,1,35,11,1,0,32,1,765275,0
30185,0,27,19,1,0,26,0,932782,0
30980,1,43,4,3,1,92,0,516475,0
33886,1,50,33,0,2,98,0,1462163,0
41585,0,30,30,3,0,19,0,410619,0
66818,1,29,27,2,0,25,1,1077078,1
66759,0,28,23,2,0,33,0,513841,0
50734,1,45,21,3,1,32,0,326265,1
19517,1,31,33,2,0,21,1,3184962,1
104302,1,47,33,3,1,93,0,1625157,1
97562,1,32,20,2,0,31,0,534961,1
37909,0,27,4,2,0,20,0,1235818,1
105303,0,34,27,2,0,19,0,421094,0
30016,0,32,30,3,1,13,0,223265,1
4950,1,29,18,2,0,21,0,4022185,0
72312,0,58,18,2,2,92,0,2159540,1
81075,0,28,0,1,0,32,1,1392805,0
78026,0,26,18,2,0,15,0,1088754,1
30761,1,45,4,3,0,19,0,759294,0
23810,0,59,27,3,2,21,1,511144,0
11368,1,29,20,3,0,15,0,654470,0
80762,0,32,10,3,0,14,1,517517,0
94199,0,58,1,3,2,13,0,315282,1
19015,1,33,4,2,2,43,0,1093818,1
86550,0,34,33,2,0,25,0,4167727,0
82066,1,25,30,2,0,14,0,602378,1
97434,0,35,31,2,0,32,1,473159,0
59573,1,27,18,2,0,26,0,1687965,0
86319,1,55,34,1,2,92,0,2349457,1
55387,1,33,29,2,0,21,0,423551,0
78084,1,43,4,3,1,20,1,1144940,0
57440,1,47,23,3,1,55,1,494145,1
65444,1,26,6,2,0,26,0,955085,0
6325,1,52,15,3,2,104,1,364374,1
87422,0,43,22,1,0,31,0,619039,0
57941,1,71,23,1,1,21,0,1458923,1
74378,0,42,6,3,2,92,0,551150,1
70469,1,54,33,3,1,27,1,1696491,1
103478,1,31,16,3,0,26,0,1344647,0
67012,1,30,4,2,0,32,0,886502,0
92888,1,53,27,2,2,93,0,1806077,0
2653,1,37,18,1,1,63,0,2012565,0
48932,1,46,30,3,0,49,0,520427,1
35673,1,33,18,2,3,13,0,1395662,1
49290,0,33,32,2,0,33,0,406623,0
11789,0,30,4,1,0,20,0,1230763,0
46273,1,50,27,3,1,93,0,668808,1
75941,1,46,33,3,1,87,0,550999,1
18813,0,33,27,3,0,33,0,333313,0
99010,1,25,24,1,0,13,0,556508,0
38535,0,27,27,2,0,14,0,693915,0
63561,1,29,11,2,0,27,1,880895,0
44810,0,49,34,3,1,68,0,1308273,0
71568,1,28,25,1,0,15,0,1333985,0
42053,0,71,33,1,2,45,0,665364,0
85016,1,31,4,2,0,32,0,751435,1
44614,0,64,33,1,1,37,0,2269455,1
13229,0,45,34,3,2,33,1,414250,0
103516,1,46,22,3,1,57,1,808609,0
82079,0,30,4,1,0,13,0,487622,0
15048,1,81,18,1,2,99,0,3419121,1
